1240,Fish,"Fish, NS as to type, coated, baked or broiled, made with butter",12.51,0.6,19.26,29.8,1.1,0.162,58.54,2.496,1.014,3.918,8.73,41,0.083,1.1,29,255,334,417,0.58,60,2.59,0.311,0.0,0.61,1.9
1241,Fish,"Fish, NS as to type, coated, baked or broiled, made with margarine",12.56,0.6,19.22,29.7,1.1,0.162,59.47,2.681,2.332,1.701,7.8,40,0.083,1.1,29,254,334,420,0.58,68,2.58,0.473,0.0,1.52,7.2
1242,Fish,"Fish, NS as to type, coated, baked or broiled, no added fat",13.1,0.6,20.11,31.1,1.15,0.17,61.65,1.346,0.878,1.006,4.25,41,0.087,1.15,30,265,348,398,0.61,22,2.7,0.326,0.0,0.5,1.5
1243,Fish,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",13.14,0.6,20.05,31.0,1.14,0.169,61.38,1.535,0.961,1.022,4.54,41,0.086,1.15,30,265,347,397,0.6,22,2.69,0.325,0.0,0.5,1.5
1244,Fish,"Fish, NS as to type, coated, fried, made with oil",9.85,0.6,18.47,28.9,0.88,0.14,57.35,5.184,4.636,2.301,13.37,38,0.088,1.15,27,242,304,406,0.65,27,2.35,0.298,0.0,1.56,12.0
1245,Fish,"Fish, NS as to type, coated, fried, made with butter",9.86,0.6,18.55,29.0,0.88,0.14,58.76,3.366,1.312,5.585,11.73,40,0.088,1.14,28,244,307,462,0.65,86,2.37,0.298,0.0,0.74,2.4
1246,Fish,"Fish, NS as to type, coated, fried, made with margarine",9.93,0.6,18.49,28.9,0.88,0.14,60.16,3.646,3.307,2.23,10.33,40,0.088,1.13,28,243,307,466,0.65,98,2.36,0.543,0.0,2.11,10.4
1247,Fish,"Fish, NS as to type, coated, fried, no added fat",11.6,0.7,21.74,34.1,01.03,0.164,60.05,1.806,1.233,1.305,5.49,45,0.104,1.33,32,284,358,478,0.76,32,2.77,0.351,0.0,0.63,2.1
1248,Fish,"Fish, NS as to type, coated, fried, made with cooking spray",11.64,0.7,21.68,34.0,01.03,0.164,59.78,1.998,1.317,1.321,5.78,45,0.104,1.33,32,283,357,476,0.76,31,2.76,0.349,0.0,0.62,2.1
1249,Fish,"Fish, NS as to type, steamed",0.0,0.0,25.78,39.5,0.0,0.08,68.39,1.695,01.02,1.019,5.53,9,0.079,0.48,31,295,391,407,0.49,35,4.44,0.615,0.0,0.5,0.5
1250,Fish,"Fish, NS as to type, dried",0.0,0.0,62.82,147.8,0.0,0.268,16.14,0.342,0.804,0.462,2.37,160,0.176,2.5,133,950,1458,7027,1.59,42,10.0,0.864,3.5,2.84,0.4
1251,Fish,"Fish, NS as to type, canned",0.08,0.0,19.0,67.8,0.0,0.03,79.0,0.114,0.259,0.224,0.94,18,0.048,1.67,23,137,176,219,0.66,17,2.57,0.32,0.0,0.33,0.2
1252,Fish,"Fish, NS as to type, smoked",0.0,0.0,18.28,32.4,0.0,0.023,72.0,2.023,0.995,0.929,4.32,11,0.23,0.85,18,164,175,672,0.31,26,3.26,0.278,0.0,1.35,0.1
1253,Fish,"Fish, NS as to type, from fast food",16.89,0.9,13.49,17.5,0.45,0.06,56.74,2.311,5.334,1.876,10.79,14,0.044,0.38,23,207,251,561,0.39,3,1.17,0.231,0.0,0.94,0.1
1254,Fish stick,"Fish stick, patty or nugget from fast food",21.66,1.5,11.01,15.7,1.65,0.122,49.5,3.193,7.824,3.733,16.23,16,0.059,0.84,25,191,185,402,0.42,4,0.96,0.078,0.0,6.88,4.7
1255,Fish stick,"Fish stick, patty or nugget from restaurant, home, or other place",21.66,1.5,11.01,15.7,1.65,0.122,49.5,3.193,7.824,3.733,16.23,16,0.059,0.84,25,191,185,402,0.42,4,0.96,0.078,0.0,6.88,4.7
1256,Anchovy,"Anchovy, cooked, NS as to cooking method",0.0,0.0,28.89,68.1,0.0,0.078,50.3,3.77,2.562,2.203,9.71,232,0.339,4.63,69,252,544,3668,2.44,12,0.88,0.203,0.0,3.33,12.1
1257,Anchovy,"Anchovy, canned",0.0,0.0,28.89,68.1,0.0,0.078,50.3,3.77,2.562,2.203,9.71,232,0.339,4.63,69,252,544,3668,2.44,12,0.88,0.203,0.0,3.33,12.1
1258,Barracuda,"Barracuda, cooked, NS as to cooking method",0.1,0.0,24.54,44.6,0.04,0.129,58.83,4.794,3.926,3.263,13.42,29,0.114,1.42,34,153,498,418,0.82,20,4.57,0.364,2.5,1.67,4.6
1259,Barracuda,"Barracuda, baked or broiled, fat added",0.1,0.0,24.54,44.6,0.04,0.129,58.83,4.794,3.926,3.263,13.42,29,0.114,1.42,34,153,498,418,0.82,20,4.57,0.364,2.5,1.67,4.6
1260,Barracuda,"Barracuda, baked or broiled, no added fat",0.1,0.0,25.28,46.0,0.04,0.133,61.47,3.311,2.443,2.83,9.94,29,0.117,1.46,35,158,513,431,0.84,20,4.71,0.375,2.5,1.26,0.1
1261,Barracuda,"Barracuda, coated, baked or broiled, fat added",12.51,0.6,21.02,39.1,1.1,0.215,49.9,5.0,4.377,3.132,13.84,53,0.119,1.85,33,151,423,378,0.85,22,3.55,0.294,1.5,1.62,7.5
1262,Barracuda,"Barracuda, coated, baked or broiled, no added fat",13.1,0.6,22.0,40.9,1.15,0.225,53.57,2.711,2.1,2.455,8.47,55,0.124,1.93,34,158,443,396,0.89,24,3.72,0.308,1.6,0.99,0.8
1263,Barracuda,"Barracuda, coated, fried",9.85,0.6,20.13,37.5,0.88,0.182,50.29,6.376,5.704,3.568,17.06,50,0.121,1.83,31,148,387,404,0.89,29,2.94,0.284,1.4,1.98,11.4
1264,Barracuda,"Barracuda, steamed or poached",0.0,0.0,25.24,45.9,0.0,0.112,61.64,3.306,2.44,2.826,9.92,29,0.117,1.46,32,141,434,419,0.84,20,4.7,0.332,1.9,1.26,0.1
1265,Carp,"Carp, cooked, NS as to cooking method",9.85,0.6,18.22,17.1,0.88,0.185,55.55,6.119,5.27,2.574,15.11,66,0.091,1.9,32,395,324,373,1.58,22,1.1,0.176,1.1,1.67,11.4
1266,Carp,"Carp, baked or broiled, fat added",0.1,0.0,21.8,15.4,0.04,0.134,66.36,4.426,3.303,1.84,10.62,51,0.07,1.52,36,507,408,373,1.81,9,1.59,0.21,2.1,1.22,4.6
1267,Carp,"Carp, baked or broiled, no added fat",0.1,0.0,22.46,15.9,0.04,0.138,69.23,2.932,1.802,1.364,07.06,52,0.072,1.56,37,523,421,384,1.86,10,1.64,0.216,2.1,0.8,0.1
1268,Carp,"Carp, coated, baked or broiled, fat added",12.51,0.6,18.93,16.8,1.1,0.218,55.65,4.719,3.903,2.047,11.71,69,0.085,1.93,34,421,355,344,1.6,15,1.28,0.177,1.2,1.28,7.5
1269,Carp,"Carp, coated, baked or broiled, no added fat",13.1,0.6,19.82,17.6,1.15,0.229,59.59,2.417,1.603,1.318,6.23,73,0.089,02.01,35,441,371,360,1.68,15,1.34,0.185,1.3,0.63,0.8
1270,Carp,"Carp, coated, fried",9.85,0.6,18.22,17.1,0.88,0.185,55.55,6.119,5.27,2.574,15.11,66,0.091,1.9,32,395,324,373,1.58,22,1.1,0.176,1.1,1.67,11.4
1271,Carp,"Carp, steamed or poached",0.0,0.0,22.42,15.8,0.0,0.116,69.38,2.927,1.799,1.362,07.04,52,0.072,1.56,33,470,356,377,1.86,10,1.64,0.191,1.5,0.79,0.1
1272,Carp,"Carp, smoked",0.0,0.0,27.84,19.7,0.0,0.171,61.45,3.636,2.235,1.691,8.74,65,0.089,1.94,45,648,520,681,2.31,12,02.03,0.267,2.0,0.98,0.2
1273,Catfish,"Catfish, cooked, NS as to cooking method",9.86,0.6,16.0,13.3,0.88,0.116,57.89,6.328,5.003,2.768,15.4,37,0.069,01.03,23,215,298,415,0.73,15,1.96,0.148,0.0,1.82,13.1
1274,Catfish,"Catfish, baked or broiled, made with oil",0.1,0.0,18.62,10.0,0.04,0.024,69.72,4.725,2.922,2.118,11.04,10,0.039,0.29,23,249,371,433,0.59,0,2.99,0.17,0.5,1.44,7.0
1275,Catfish,"Catfish, baked or broiled, made with butter",0.1,0.0,18.65,10.1,0.04,0.024,70.33,3.938,1.483,3.54,10.32,11,0.039,0.28,23,250,371,457,0.59,26,3.0,0.17,0.5,01.08,2.8
1276,Catfish,"Catfish, baked or broiled, made with margarine",0.13,0.0,18.63,10.0,0.04,0.024,70.94,4.059,2.346,2.087,9.72,11,0.039,0.28,23,250,372,459,0.59,31,2.99,0.276,0.5,1.68,6.3
1277,Catfish,"Catfish, baked or broiled, no added fat",0.1,0.0,19.18,10.3,0.04,0.024,72.69,3.24,1.41,1.65,7.48,11,0.041,0.29,24,257,382,446,0.6,0,03.08,0.175,0.5,01.02,2.6
1278,Catfish,"Catfish, baked or broiled, made with cooking spray",0.2,0.0,19.11,10.3,0.04,0.024,72.3,3.476,1.514,1.669,7.85,11,0.04,0.29,24,256,380,444,0.6,0,03.07,0.174,0.5,01.02,2.6
1279,Catfish,"Catfish, coated, baked or broiled, made with oil",12.51,0.6,16.5,12.7,1.1,0.134,58.21,4.948,3.612,2.258,12.02,39,0.062,0.98,24,225,326,389,0.67,7,2.35,0.147,0.0,1.45,9.4
1280,Catfish,"Catfish, coated, baked or broiled, made with butter",12.51,0.6,16.55,12.7,1.1,0.134,59.14,3.747,1.415,4.428,10.94,40,0.062,0.98,25,226,327,426,0.67,47,2.36,0.147,0.0,0.9,3.0
1281,Catfish,"Catfish, coated, baked or broiled, made with margarine",12.56,0.6,16.51,12.7,1.1,0.135,60.07,3.932,2.733,2.211,10.01,40,0.062,0.98,25,225,327,429,0.67,55,2.35,0.309,0.0,1.81,8.3
1282,Catfish,"Catfish, coated, baked or broiled, no added fat",13.1,0.6,17.28,13.3,1.15,0.141,62.27,2.656,1.299,1.54,6.56,40,0.065,01.02,26,235,341,408,0.7,8,2.46,0.153,0.0,0.81,2.7
1283,Catfish,"Catfish, coated, baked or broiled, made with cooking spray",13.14,0.6,17.23,13.2,1.14,0.14,62.0,2.84,1.38,1.555,6.85,40,0.065,01.02,25,235,340,407,0.7,8,2.45,0.153,0.0,0.8,2.7
1284,Catfish,"Catfish, coated, fried, made with oil",9.85,0.6,16.0,13.3,0.88,0.116,57.9,6.329,5.003,2.768,15.4,37,0.069,01.03,23,215,298,415,0.73,15,1.96,0.148,0.0,1.82,13.1
1285,Catfish,"Catfish, coated, fried, made with butter",9.86,0.6,16.07,13.4,0.88,0.116,59.3,4.511,1.68,6.052,13.75,39,0.069,01.02,23,217,300,471,0.74,75,1.98,0.149,0.0,1.0,3.4
1286,Catfish,"Catfish, coated, fried, made with margarine",9.93,0.6,16.01,13.3,0.88,0.117,60.71,4.791,3.674,2.697,12.35,39,0.069,01.02,23,216,300,475,0.73,86,1.96,0.394,0.0,2.38,11.4
1287,Catfish,"Catfish, coated, fried, no added fat",11.6,0.7,18.83,15.7,01.03,0.137,60.7,3.154,1.665,1.855,7.87,44,0.082,1.2,27,253,351,488,0.86,18,2.31,0.175,0.0,0.94,3.3
1288,Catfish,"Catfish, coated, fried, made with cooking spray",11.64,0.7,18.77,15.6,01.03,0.136,60.42,3.342,1.748,1.869,8.16,44,0.081,1.2,27,252,350,487,0.85,18,2.3,0.174,0.0,0.94,3.3
1289,Catfish,"Catfish, steamed or poached",0.0,0.0,19.15,10.3,0.0,0.02,72.84,3.236,1.407,1.647,7.47,10,0.04,0.29,22,231,323,433,0.6,0,03.08,0.155,0.0,01.02,2.6
1290,Cod,"Cod, cooked, NS as to cooking method",0.1,0.0,18.67,28.0,0.04,0.037,75.7,1.669,1.755,0.62,4.28,10,0.023,0.2,25,344,289,446,0.38,2,2.18,0.129,0.5,1.1,4.4
1291,Cod,"Cod, baked or broiled, made with oil",0.1,0.0,18.67,28.0,0.04,0.037,75.7,1.669,1.755,0.62,4.28,10,0.023,0.2,25,344,289,446,0.38,2,2.18,0.129,0.5,1.1,4.4
1292,Cod,"Cod, baked or broiled, made with butter",0.1,0.0,18.7,28.0,0.04,0.037,76.31,0.882,0.316,2.042,3.56,11,0.023,0.2,25,344,290,470,0.38,28,2.18,0.129,0.5,0.75,0.3
1293,Cod,"Cod, baked or broiled, made with margarine",0.13,0.0,18.68,28.0,0.04,0.037,76.92,1.003,1.179,0.59,2.96,11,0.023,0.2,25,344,290,472,0.38,33,2.18,0.236,0.5,1.34,3.7
1294,Cod,"Cod, baked or broiled, no added fat",0.1,0.0,19.24,28.8,0.04,0.038,78.85,0.092,0.207,0.108,0.52,11,0.024,0.2,25,354,297,460,0.39,2,2.24,0.133,0.5,0.68,0.0
1295,Cod,"Cod, baked or broiled, made with cooking spray",0.2,0.0,19.16,28.7,0.04,0.038,78.43,0.34,0.316,0.132,0.91,11,0.024,0.2,25,353,296,458,0.39,2,2.24,0.133,0.5,0.68,0.0
1296,Cod,"Cod, coated, baked or broiled, made with oil",12.51,0.6,16.54,26.4,1.1,0.144,62.77,2.616,2.721,1.116,6.87,39,0.05,0.92,25,297,263,400,0.51,9,1.73,0.115,0.0,1.19,7.4
1297,Cod,"Cod, coated, baked or broiled, made with butter",12.51,0.6,16.59,26.4,1.1,0.144,63.7,1.415,0.525,3.286,5.78,40,0.05,0.91,25,298,265,437,0.52,48,1.74,0.116,0.0,0.65,1.0
1298,Cod,"Cod, coated, baked or broiled, made with margarine",12.56,0.6,16.55,26.4,1.1,0.145,64.63,1.6,1.843,1.069,4.86,40,0.05,0.91,25,297,265,440,0.51,56,1.73,0.278,0.0,1.56,6.3
1299,Cod,"Cod, coated, baked or broiled, no added fat",13.1,0.6,17.32,27.6,1.15,0.151,67.05,0.215,0.366,0.344,1.16,40,0.052,0.95,27,310,276,418,0.53,9,1.81,0.121,0.0,0.54,0.7
1300,Cod,"Cod, coated, baked or broiled, made with cooking spray",13.14,0.6,17.27,27.5,1.14,0.15,66.76,0.406,0.45,0.362,1.46,40,0.052,0.95,26,310,275,417,0.53,9,1.8,0.121,0.0,0.54,0.7
1301,Cod,"Cod, coated, fried, made with oil",9.85,0.6,16.03,25.9,0.88,0.125,62.07,4.195,4.188,1.722,10.68,37,0.058,0.98,24,281,241,424,0.58,17,1.64,0.12,0.0,1.59,11.3
1302,Cod,"Cod, coated, fried, made with butter",9.86,0.6,16.1,25.9,0.88,0.126,63.48,2.377,0.865,5.006,09.03,39,0.058,0.96,24,283,243,480,0.59,76,1.66,0.12,0.0,0.77,1.6
1303,Cod,"Cod, coated, fried, made with margarine",9.93,0.6,16.05,25.9,0.88,0.126,64.88,2.657,2.859,1.651,7.63,39,0.058,0.96,24,282,243,485,0.58,88,1.64,0.365,0.0,2.15,9.6
1304,Cod,"Cod, coated, fried, no added fat",11.6,0.7,18.87,30.4,01.03,0.148,65.61,0.642,0.705,0.624,2.31,44,0.069,1.13,28,331,283,499,0.69,19,1.93,0.141,0.0,0.67,1.2
1305,Cod,"Cod, coated, fried, made with cooking spray",11.64,0.7,18.81,30.3,01.03,0.147,65.32,0.838,0.791,0.642,2.62,44,0.068,1.13,28,330,283,498,0.68,19,1.92,0.141,0.0,0.67,1.2
1306,Cod,"Cod, steamed or poached",0.0,0.0,19.2,28.8,0.0,0.033,78.99,0.092,0.206,0.107,0.52,10,0.024,0.2,23,318,251,445,0.39,2,2.12,0.118,0.0,0.68,0.0
1307,Cod,"Cod, dried, salted",0.0,0.0,62.82,147.8,0.0,0.268,16.14,0.342,0.804,0.462,2.37,160,0.176,2.5,133,950,1458,7027,1.59,42,10.0,0.864,3.5,2.84,0.4
1308,Cod,"Cod, dried, salted, salt removed in water",0.0,0.0,18.73,28.0,0.0,0.03,80.31,0.089,0.201,0.105,0.5,10,0.024,0.2,22,310,246,121,0.39,2,1.96,0.109,0.0,0.67,0.0
1309,Cod,"Cod, smoked",0.0,0.0,23.91,35.9,0.0,0.046,73.7,0.114,0.257,0.133,0.64,13,0.03,0.25,31,440,368,625,0.48,3,2.79,0.165,0.0,0.84,0.0
1310,Croaker,"Croaker, cooked, NS as to cooking method",0.1,0.0,21.74,44.6,0.04,0.083,68.46,2.985,2.121,1.846,7.65,19,0.052,0.46,49,257,423,381,0.51,13,2.75,0.331,0.5,02.02,4.6
1311,Croaker,"Croaker, baked or broiled, fat added",0.1,0.0,21.74,44.6,0.04,0.083,68.46,2.985,2.121,1.846,7.65,19,0.052,0.46,49,257,423,381,0.51,13,2.75,0.331,0.5,02.02,4.6
1312,Croaker,"Croaker, baked or broiled, no added fat",0.1,0.0,22.4,46.0,0.04,0.085,71.39,1.447,0.585,1.371,4.0,19,0.053,0.47,50,265,436,393,0.53,14,2.83,0.341,0.5,1.63,0.1
1313,Croaker,"Croaker, coated, baked or broiled, fat added",12.51,0.6,18.88,39.1,1.1,0.179,57.25,3.62,3.001,2.051,9.44,45,0.071,1.12,44,230,366,350,0.61,17,2.16,0.269,0.0,1.89,7.5
1314,Croaker,"Croaker, coated, baked or broiled, no added fat",13.1,0.6,19.77,40.9,1.15,0.188,61.27,1.265,0.659,1.323,3.86,47,0.075,1.16,46,241,383,367,0.64,18,2.26,0.282,0.0,1.28,0.8
1315,Croaker,"Croaker, coated, fried",9.85,0.6,18.17,37.5,0.88,0.156,57.02,5.113,4.444,2.578,13.03,43,0.078,1.15,41,220,335,379,0.68,24,02.04,0.261,0.0,2.23,11.4
1316,Croaker,"Croaker, steamed or poached",0.0,0.0,22.36,45.9,0.0,0.075,71.54,1.445,0.583,1.368,3.99,19,0.053,0.46,45,238,369,385,0.53,12,2.67,0.302,0.0,1.62,0.1
1317,Eel,"Eel, cooked, NS as to cooking method",9.34,0.3,18.67,12.8,0.07,0.187,49.72,10.369,4.696,3.598,20.09,25,0.045,1.19,21,222,266,284,1.63,794,02.05,0.074,1.3,4.66,10.5
1318,Eel,"Eel, steamed or poached",0.0,0.0,23.19,8.2,0.0,0.151,59.26,9.041,1.191,2.965,14.66,26,0.029,0.63,23,244,291,380,02.04,1115,3.21,0.067,1.7,05.03,0.0
1319,Eel,"Eel, smoked",0.0,0.0,28.73,10.1,0.0,0.222,49.38,11.203,1.476,3.674,18.17,32,0.036,0.78,31,337,424,532,2.52,1381,3.97,0.094,2.2,6.23,0.0
1320,Flounder,"Flounder, raw",0.0,0.0,12.41,26.6,0.0,0.022,84.63,0.535,0.374,0.441,1.93,21,0.019,0.18,18,252,160,81,0.32,10,1.13,0.098,0.0,0.63,0.1
1321,Flounder,"Flounder, cooked, NS as to cooking method",9.86,0.6,13.59,29.0,0.88,0.118,62.64,4.589,4.367,2.026,11.98,49,0.058,0.99,22,256,177,400,0.59,22,0.99,0.105,0.0,1.67,11.4
1322,Flounder,"Flounder, baked or broiled, made with oil",0.1,0.0,15.17,32.5,0.04,0.025,76.53,2.234,2.011,1.056,6.14,26,0.023,0.23,22,308,197,412,0.39,11,1.24,0.108,0.5,1.22,4.6
1323,Flounder,"Flounder, baked or broiled, made with butter",0.1,0.0,15.21,32.6,0.04,0.025,77.14,1.447,0.572,2.478,5.42,27,0.023,0.22,22,309,198,436,0.4,37,1.25,0.109,0.5,0.86,0.4
1324,Flounder,"Flounder, baked or broiled, made with margarine",0.13,0.0,15.18,32.5,0.04,0.025,77.75,1.568,1.436,1.025,4.82,27,0.023,0.22,22,309,198,438,0.39,42,1.24,0.215,0.5,1.46,3.9
1325,Flounder,"Flounder, baked or broiled, no added fat",0.1,0.0,15.63,33.5,0.04,0.025,79.7,0.674,0.471,0.556,2.43,27,0.024,0.23,23,317,203,424,0.4,11,1.28,0.112,0.5,0.8,0.1
1326,Flounder,"Flounder, baked or broiled, made with cooking spray",0.2,0.0,15.57,33.4,0.04,0.025,79.28,0.919,0.58,0.579,2.82,27,0.024,0.23,23,316,202,423,0.4,11,1.28,0.111,0.5,0.79,0.1
1327,Flounder,"Flounder, coated, baked or broiled, made with oil",12.51,0.6,13.87,29.8,1.1,0.135,63.41,3.047,2.917,1.448,8.28,51,0.05,0.94,23,269,193,374,0.52,16,01.01,0.1,0.0,1.28,7.5
1328,Flounder,"Flounder, coated, baked or broiled, made with butter",12.51,0.6,13.92,29.9,1.1,0.135,64.34,1.846,0.721,3.618,7.2,52,0.05,0.93,24,271,195,411,0.52,55,01.02,0.1,0.0,0.74,1.1
1329,Flounder,"Flounder, coated, baked or broiled, made with margarine",12.56,0.6,13.88,29.8,1.1,0.135,65.27,2.031,2.038,1.401,6.27,52,0.05,0.93,24,270,195,413,0.52,63,01.01,0.262,0.0,1.64,6.4
1330,Flounder,"Flounder, coated, baked or broiled, no added fat",13.1,0.6,14.52,31.2,1.15,0.141,67.71,0.666,0.571,0.691,2.65,53,0.052,0.97,25,282,202,391,0.54,17,01.06,0.104,0.0,0.63,0.8
1331,Flounder,"Flounder, coated, baked or broiled, made with cooking spray",13.14,0.6,14.48,31.1,1.14,0.141,67.42,0.856,0.655,0.709,2.94,53,0.052,0.97,24,281,202,390,0.54,16,01.06,0.104,0.0,0.63,0.8
1332,Flounder,"Flounder, coated, fried, made with oil",9.85,0.6,13.59,29.0,0.88,0.117,62.65,4.589,4.368,2.026,11.98,49,0.058,0.99,22,256,177,400,0.59,22,0.99,0.105,0.0,1.67,11.4
1333,Flounder,"Flounder, coated, fried, made with butter",9.86,0.6,13.66,29.1,0.88,0.118,64.06,2.771,1.044,5.31,10.33,51,0.058,0.98,23,258,179,456,0.6,82,1.0,0.106,0.0,0.85,1.7
1334,Flounder,"Flounder, coated, fried, made with margarine",9.93,0.6,13.6,29.0,0.88,0.118,65.46,3.051,3.038,1.955,8.93,50,0.058,0.98,23,257,179,461,0.59,94,0.99,0.351,0.0,2.22,9.7
1335,Flounder,"Flounder, coated, fried, no added fat",11.6,0.7,15.99,34.1,01.03,0.138,66.3,1.106,0.916,0.982,3.84,57,0.069,1.15,26,301,208,471,0.7,26,1.16,0.124,0.0,0.76,1.3
1336,Flounder,"Flounder, coated, fried, made with cooking spray",11.64,0.7,15.94,34.0,01.03,0.138,66.0,1.301,1.002,0.999,4.14,57,0.068,1.15,26,301,207,470,0.69,26,1.16,0.124,0.0,0.76,1.3
1337,Flounder,"Flounder, steamed or poached",0.0,0.0,15.61,33.4,0.0,0.022,79.84,0.673,0.47,0.555,2.43,27,0.024,0.23,20,285,171,414,0.4,10,1.21,0.099,0.0,0.79,0.1
1338,Flounder,"Flounder, smoked",0.0,0.0,29.98,64.3,0.0,0.048,62.87,1.292,0.903,1.065,4.66,51,0.046,0.44,43,609,386,196,0.77,22,2.46,0.213,0.0,1.52,0.2
1339,Haddock,"Haddock, cooked, NS as to cooking method",0.1,0.0,19.93,31.7,0.04,0.022,75.03,1.65,1.753,0.63,4.33,14,0.026,0.22,26,278,351,396,0.39,19,02.01,0.31,0.5,1.0,4.6
1340,Haddock,"Haddock, baked or broiled, fat added",0.1,0.0,19.93,31.7,0.04,0.022,75.03,1.65,1.753,0.63,4.33,14,0.026,0.22,26,278,351,396,0.39,19,02.01,0.31,0.5,1.0,4.6
1341,Haddock,"Haddock, baked or broiled, no added fat",0.1,0.0,20.53,32.6,0.04,0.023,78.16,0.072,0.206,0.118,0.57,14,0.027,0.22,27,286,362,408,0.4,19,02.07,0.319,0.5,0.57,0.1
1342,Haddock,"Haddock, coated, baked or broiled, fat added",12.51,0.6,17.5,29.2,1.1,0.133,62.26,2.601,2.72,1.123,6.9,41,0.052,0.93,26,246,311,361,0.52,22,1.6,0.253,0.0,1.11,7.5
1343,Haddock,"Haddock, coated, baked or broiled, no added fat",13.1,0.6,18.32,30.5,1.15,0.14,66.51,0.199,0.365,0.352,1.2,43,0.054,0.96,28,258,325,378,0.54,23,1.68,0.265,0.0,0.46,0.8
1344,Haddock,"Haddock, coated, fried",9.85,0.6,16.91,28.4,0.88,0.116,61.6,4.181,4.187,1.729,10.71,40,0.06,0.98,25,235,284,389,0.59,27,1.52,0.246,0.0,1.52,11.4
1345,Haddock,"Haddock, steamed or poached",0.0,0.0,20.5,32.6,0.0,0.02,78.3,0.072,0.205,0.117,0.57,14,0.026,0.21,24,257,306,399,0.4,17,1.96,0.283,0.0,0.57,0.1
1346,Haddock,"Haddock, smoked",0.0,0.0,25.23,42.9,0.0,0.047,71.48,0.157,0.321,0.173,0.96,49,0.042,1.4,54,251,415,763,0.5,24,1.6,0.4,0.0,0.55,0.1
1347,Halibut,"Halibut, raw",0.0,0.0,18.56,45.6,0.0,0.05,80.34,0.471,0.29,0.292,1.33,7,0.023,0.16,23,236,435,68,0.36,20,1.1,0.548,0.0,0.61,0.0
1348,Halibut,"Halibut, cooked, NS as to cooking method",0.1,0.0,22.69,55.7,0.04,0.055,71.28,2.156,1.909,0.873,5.4,9,0.028,0.2,28,289,533,396,0.44,22,1.21,0.603,0.5,1.19,4.4
1349,Halibut,"Halibut, baked or broiled, made with oil",0.1,0.0,22.69,55.7,0.04,0.055,71.28,2.156,1.909,0.873,5.4,9,0.028,0.2,28,289,533,396,0.44,22,1.21,0.603,0.5,1.19,4.4
1350,Halibut,"Halibut, baked or broiled, made with butter",0.1,0.0,22.72,55.8,0.04,0.056,71.9,1.369,0.47,2.295,4.69,10,0.028,0.2,28,289,534,420,0.44,48,1.22,0.604,0.5,0.84,0.3
1351,Halibut,"Halibut, baked or broiled, made with margarine",0.13,0.0,22.7,55.7,0.04,0.056,72.5,1.49,1.333,0.843,04.08,10,0.028,0.2,28,289,534,422,0.44,53,1.21,0.71,0.5,1.43,3.7
1352,Halibut,"Halibut, baked or broiled, no added fat",0.1,0.0,23.38,57.4,0.04,0.057,74.3,0.593,0.366,0.368,1.68,9,0.029,0.2,29,297,549,408,0.45,23,1.25,0.622,0.5,0.77,0.0
1353,Halibut,"Halibut, baked or broiled, made with cooking spray",0.2,0.0,23.29,57.2,0.04,0.057,73.9,0.839,0.474,0.392,02.06,9,0.029,0.2,29,296,547,407,0.45,23,1.24,0.619,0.5,0.77,0.0
1354,Halibut,"Halibut, coated, baked or broiled, made with oil",12.51,0.6,19.61,47.5,1.1,0.158,59.4,2.987,2.838,1.309,7.73,38,0.054,0.92,28,255,450,361,0.56,24,0.99,0.477,0.0,1.26,7.4
1355,Halibut,"Halibut, coated, baked or broiled, made with butter",12.51,0.6,19.66,47.6,1.1,0.159,60.34,1.787,0.642,3.479,6.64,39,0.054,0.91,28,256,451,398,0.56,64,1.0,0.477,0.0,0.72,1.0
1356,Halibut,"Halibut, coated, baked or broiled, made with margarine",12.56,0.6,19.62,47.5,1.1,0.159,61.26,1.971,1.96,1.262,5.71,39,0.054,0.91,28,255,451,401,0.56,71,0.99,0.639,0.0,1.63,6.3
1357,Halibut,"Halibut, coated, baked or broiled, no added fat",13.1,0.6,20.53,49.8,1.15,0.166,63.52,0.603,0.489,0.546,02.06,39,0.056,0.95,29,267,471,378,0.58,25,01.03,0.5,0.0,0.61,0.7
1358,Halibut,"Halibut, coated, baked or broiled, made with cooking spray",13.14,0.6,20.47,49.6,1.14,0.165,63.25,0.794,0.573,0.564,2.36,39,0.056,0.95,29,266,470,377,0.58,25,01.03,0.498,0.0,0.61,0.7
1359,Halibut,"Halibut, coated, fried, made with oil",9.85,0.6,18.84,45.2,0.88,0.138,58.99,4.534,4.296,1.899,11.46,37,0.062,0.98,27,243,412,389,0.63,30,0.96,0.451,0.0,1.65,11.3
1360,Halibut,"Halibut, coated, fried, made with butter",9.86,0.6,18.91,45.3,0.88,0.138,60.4,2.717,0.972,5.183,9.82,39,0.062,0.96,27,245,414,445,0.63,89,0.98,0.451,0.0,0.83,1.6
1361,Halibut,"Halibut, coated, fried, made with margarine",9.93,0.6,18.85,45.2,0.88,0.138,61.8,2.996,2.967,1.828,8.42,38,0.062,0.96,27,244,414,450,0.63,101,0.97,0.696,0.0,2.21,9.6
